Canada,PRO 2004/027,2004,1,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_027_E.pdf,Atlantic Halibut Research: Report of Planning Meeting; 24-25 August 2004.,"O'Boyle, R.","O'Boyle, R.","O'Boyle, R./Atlantic Halibut Research: Report of Planning Meeting; 24-25 August 2004./CSAS Proceedings"
Canada,PRO 2004/028,2004,1,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_028_B.pdf,"Proceedings of Species at Risk Atlantic Zonal Assessment Process - Determination of Allowable Harm for Spotted and Northern Wolffish; May 7, 2004.","Kulka, D.W.","Kulka, D.W.","Kulka, D.W./Proceedings of Species at Risk Atlantic Zonal Assessment Process - Determination of Allowable Harm for Spotted and Northern Wolffish; May 7, 2004./CSAS Proceedings"
Canada,PRO 2004/029,2004,1,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_029_E.pdf,"Proceedings of the PSARC Pelagic Subcommittee Meeting; September 8, 2004","Therriault, T.W.","Therriault, T.W.","Therriault, T.W./Proceedings of the PSARC Pelagic Subcommittee Meeting; September 8, 2004/CSAS Proceedings"
Canada,PRO 2004/030,2004,1,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_030_E.pdf,Proceedings of the Pollock Framework Assessment; 1 May 2003; 16-18 June 2003 and 6-8 April 2004.,"Stephenson, R.L.","Stephenson, R.L.","Stephenson, R.L./Proceedings of the Pollock Framework Assessment; 1 May 2003; 16-18 June 2003 and 6-8 April 2004./CSAS Proceedings"
Canada,PRO 2004/031,2004,1,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_031_B.pdf,Proceedings of the Eastern Scotian Shelf Shrimp Assessment; Via Correspondence; October-November 2004.,"O'Boyle, R.","O'Boyle, R.","O'Boyle, R./Proceedings of the Eastern Scotian Shelf Shrimp Assessment; Via Correspondence; October-November 2004./CSAS Proceedings"
Canada,PRO 2004/032,2004,1,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_032_E.pdf,"Proceedings of the PSARC Salmon Subcommittee Meeting; October 19-20, 2004.","Thomas. G,","Thomas. G,","Thomas. G,/Proceedings of the PSARC Salmon Subcommittee Meeting; October 19-20, 2004./CSAS Proceedings"
Canada,PRO 2004/033,2004,1,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_033_B.pdf,"Proceedings of the Maritime Provinces Regional Advisory Process 4T/4VWX Herring Stocks; March 23 to 25, 2004.","Morin, R.B.","Morin, R.B.","Morin, R.B./Proceedings of the Maritime Provinces Regional Advisory Process 4T/4VWX Herring Stocks; March 23 to 25, 2004./CSAS Proceedings"
Canada,PRO 2004/034,2004,1,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_034_E.pdf,Proceedings of a Regional Advisory Process Meeting on the Level of Allowable Mortality of Atlantic Whitefish in Support of Species at Risk; 23 November 2004.,"O'Boyle, R.","O'Boyle, R.","O'Boyle, R./Proceedings of a Regional Advisory Process Meeting on the Level of Allowable Mortality of Atlantic Whitefish in Support of Species at Risk; 23 November 2004./CSAS Proceedings"
Canada,PRO 2004/035,2004,1,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_035_E.pdf,"Proceedings of the PSARC Invertebrate Subcommittee Meeting; November 23-24, 2004","Boutillier, J.A.","Boutillier, J.A.","Boutillier, J.A./Proceedings of the PSARC Invertebrate Subcommittee Meeting; November 23-24, 2004/CSAS Proceedings"
Canada,PRO 2004/036,2004,1,DFO,CSAS Proceedings,Pacific,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_036_E.pdf,"Proceedings of the PSARC Salmon Subcommittee Meeting; December 6-7, 2004.","Thomas. G,","Thomas. G,","Thomas. G,/Proceedings of the PSARC Salmon Subcommittee Meeting; December 6-7, 2004./CSAS Proceedings"
Canada,PRO 2004/037,2004,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_037_E.pdf,Proceedings of the Maritimes Regional Advisory Process on Scotia-Fundy Groundfish Stocks; 23-24 November 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Proceedings of the Maritimes Regional Advisory Process on Scotia-Fundy Groundfish Stocks; 23-24 November 2004./CSAS Proceedings
Canada,PRO 2004/038,2004,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_038_E.pdf,"Proceedings of a Workshop on Research into Causes of Recent Low Survival of Atlantic Salmon at Sea - Newfoundland and Labrador Perspective; February 11, 2004.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of a Workshop on Research into Causes of Recent Low Survival of Atlantic Salmon at Sea - Newfoundland and Labrador Perspective; February 11, 2004./CSAS Proceedings"
Canada,PRO 2004/039,2004,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_039_E.pdf,"Proceedings of the Newfoundland and Labrador Regional Advisory Process for 3Ps Cod, 2+3K American Plaice, and 3LNO and 3Ps Monkfish; 20-24 October 2003 and 27-31 October 2003.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Newfoundland and Labrador Regional Advisory Process for 3Ps Cod, 2+3K American Plaice, and 3LNO and 3Ps Monkfish; 20-24 October 2003 and 27-31 October 2003./CSAS Proceedings"
Canada,PRO 2004/040,2004,UFO,DFO,CSAS Proceedings,National Capital Region,1,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_040_B.pdf,"Proceedings of the National Peer Review Meeting on the Level of Allowable Harm for Newfoundland and Labrador Atlantic Cod, Laurentian North Atlantic Cod, Cusk and Bocaccio in Support of Species at Risk; Halifax; October 25-29, 2004.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the National Peer Review Meeting on the Level of Allowable Harm for Newfoundland and Labrador Atlantic Cod, Laurentian North Atlantic Cod, Cusk and Bocaccio in Support of Species at Risk; Halifax; October 25-29, 2004./CSAS Proceedings"
Canada,PRO 2004/041,2004,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_041_E.pdf,"Proceedings of the Maritimes Region Species at Risk Recovery Team, Meetings of 2003; 1 April 2003 to 31 March 2004.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Maritimes Region Species at Risk Recovery Team, Meetings of 2003; 1 April 2003 to 31 March 2004./CSAS Proceedings"
Canada,PRO 2004/042,2004,UFO,DFO,CSAS Proceedings,National Capital Region,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_042_B.pdf,Alternative Ballast Water Exchange Zones; 30 November - 1 December 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Alternative Ballast Water Exchange Zones; 30 November - 1 December 2004./CSAS Proceedings
Canada,PRO 2004/043,2004,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_043_E.pdf,Proceedings of the Newfoundland and Labrador Region Salmonid Stock Assessment Meeting; November 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Proceedings of the Newfoundland and Labrador Region Salmonid Stock Assessment Meeting; November 2004./CSAS Proceedings
Canada,PRO 2004/044,2004,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/proceedings/2004/PRO2004_044_E.pdf,Proceedings of a Workshop on a Decision Support Tool for Stocking of Atlantic Whitefish; 24 November 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Proceedings of a Workshop on a Decision Support Tool for Stocking of Atlantic Whitefish; 24 November 2004./CSAS Proceedings
Canada,PRO 2004/045,2004,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_045_B.pdf,"Proceedings of the Peer Review on Potential Impacts of Seismic Energy on Snow Crab; September 29, 2004.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Peer Review on Potential Impacts of Seismic Energy on Snow Crab; September 29, 2004./CSAS Proceedings"
Canada,PRO 2004/046,2004,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_046_E.pdf,Mitigation for acid rain impacts on Atlantic salmon and their habitat; 19-20 April 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Mitigation for acid rain impacts on Atlantic salmon and their habitat; 19-20 April 2004./CSAS Proceedings
Canada,PRO 2004/047,2004,UFO,DFO,CSAS Proceedings,Central & Arctic,2,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_047_B.pdf,"Proceedings of a case study review of critical habitat identification for aquatic species-at-risk; December 7-10, 2004.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of a case study review of critical habitat identification for aquatic species-at-risk; December 7-10, 2004./CSAS Proceedings"
Canada,PRO 2004/048,2004,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_048_E.pdf,Workshop on the Maintenance of the Diversity of Ecosystem Types: Benthic Community Distributions of the Scotian-Fundy Area; 7-9 December 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Workshop on the Maintenance of the Diversity of Ecosystem Types: Benthic Community Distributions of the Scotian-Fundy Area; 7-9 December 2004./CSAS Proceedings
Canada,PRO 2004/049,2004,UFO,DFO,CSAS Proceedings,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_049_E.pdf,"Proceedings of the Maritimes Regional Advisory Process Stock Assessment Update of SPA 1,3,4,5 and 6 Scallop Stocks; 8-9 December 2004.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Maritimes Regional Advisory Process Stock Assessment Update of SPA 1,3,4,5 and 6 Scallop Stocks; 8-9 December 2004./CSAS Proceedings"
Canada,PRO 2004/050,2004,UFO,DFO,CSAS Proceedings,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/Proceedings/2004/PRO2004_050_E.pdf,"Proceedings of the Newfoundland and Labrador Regional Advisory Process for Skates in Divisions 3LNO and Subdivision 3Ps; March 12-14, 2003.",DFO-MPO,DFO-MPO,"DFO-MPO/Proceedings of the Newfoundland and Labrador Regional Advisory Process for Skates in Divisions 3LNO and Subdivision 3Ps; March 12-14, 2003./CSAS Proceedings"
Canada,SSR 2004/001,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_001_e.pdf,Capelin in the Estuary and the Gulf of St. Lawrence (4RST) in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Capelin in the Estuary and the Gulf of St. Lawrence (4RST) in 2003./CSAS Stock Status Report
Canada,SSR 2004/002,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_002_e.pdf,Stimpson's surf clam in Quebec inshore waters in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Stimpson's surf clam in Quebec inshore waters in 2003./CSAS Stock Status Report
Canada,SSR 2004/003,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_003_e.pdf,Cod in the Southern Gulf of St. Lawrence.,DFO-MPO,DFO-MPO,DFO-MPO/Cod in the Southern Gulf of St. Lawrence./CSAS Stock Status Report
Canada,SSR 2004/004,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_004_e.pdf,American Plaice in the Southern Gulf of St. Lawrence (Div. 4T).,DFO-MPO,DFO-MPO,DFO-MPO/American Plaice in the Southern Gulf of St. Lawrence (Div. 4T)./CSAS Stock Status Report
Canada,SSR 2004/005,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_005_e.pdf,Winter Flounder in the Southern Gulf of St. Lawrence (Div. 4T).,DFO-MPO,DFO-MPO,DFO-MPO/Winter Flounder in the Southern Gulf of St. Lawrence (Div. 4T)./CSAS Stock Status Report
Canada,SSR 2004/006,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_006_e.pdf,Yellowtail Flounder in the Southern Gulf Of St. Lawrence.,DFO-MPO,DFO-MPO,DFO-MPO/Yellowtail Flounder in the Southern Gulf Of St. Lawrence./CSAS Stock Status Report
Canada,SSR 2004/007,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_007_e.pdf,White Hake in the Southern Gulf of St. Lawrence (Div. 4T).,DFO-MPO,DFO-MPO,DFO-MPO/White Hake in the Southern Gulf of St. Lawrence (Div. 4T)./CSAS Stock Status Report
Canada,SSR 2004/008,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_008_e.pdf,Witch Flounder (Divs. 4RST).,DFO-MPO,DFO-MPO,DFO-MPO/Witch Flounder (Divs. 4RST)./CSAS Stock Status Report
Canada,SSR 2004/009,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_009_e.pdf,Shrimp of the Estuary and Gulf of St. Lawrence in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Shrimp of the Estuary and Gulf of St. Lawrence in 2003./CSAS Stock Status Report
Canada,SSR 2004/010,2004,UFO,DFO,CSAS Stock Status Report,Central & Arctic,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_010_e.pdf,Cambridge Bay Arctic Char,DFO-MPO,DFO-MPO,DFO-MPO/Cambridge Bay Arctic Char/CSAS Stock Status Report
Canada,SSR 2004/011,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_011_e.pdf,Northern (2J+3KL) Cod Stock Status Update.,DFO-MPO,DFO-MPO,DFO-MPO/Northern (2J+3KL) Cod Stock Status Update./CSAS Stock Status Report
Canada,SSR 2004/012,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_012_e.pdf,Newfoundland and Labrador Snow Crab.,DFO-MPO,DFO-MPO,DFO-MPO/Newfoundland and Labrador Snow Crab./CSAS Stock Status Report
Canada,SSR 2004/013,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_013_e.pdf,Atlantic Halibut of the Gulf of St. Lawrence (4RST) - Update 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Atlantic Halibut of the Gulf of St. Lawrence (4RST) - Update 2003./CSAS Stock Status Report
Canada,SSR 2004/014,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_014_e.pdf,Gulf of St. Lauwrence (4RST) Greenland Halibut in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Gulf of St. Lauwrence (4RST) Greenland Halibut in 2003./CSAS Stock Status Report
Canada,SSR 2004/015,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_015_e.pdf,Unit 1 Redfish - 2003 Update,DFO-MPO,DFO-MPO,DFO-MPO/Unit 1 Redfish - 2003 Update/CSAS Stock Status Report
Canada,SSR 2004/016,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_016_e.pdf,Unit 2 Redfish Stock Status Update,DFO-MPO,DFO-MPO,DFO-MPO/Unit 2 Redfish Stock Status Update/CSAS Stock Status Report
Canada,SSR 2004/017,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_017_e.pdf,West Coast of Newfoundland Atlantic Herring (Division 4R) in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/West Coast of Newfoundland Atlantic Herring (Division 4R) in 2003./CSAS Stock Status Report
Canada,SSR 2004/018,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_018_e.pdf,Atlantic Mackerel of the Northwest Atlantic in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Atlantic Mackerel of the Northwest Atlantic in 2003./CSAS Stock Status Report
Canada,SSR 2004/019,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_019_e.pdf,"The Northern Gulf of St. Lawrence (3Pn, 4RS) cod in 2003.",DFO-MPO,DFO-MPO,"DFO-MPO/The Northern Gulf of St. Lawrence (3Pn, 4RS) cod in 2003./CSAS Stock Status Report"
Canada,SSR 2004/020,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_020_e.pdf,Lobster of the Inshore Waters of Quebec in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Lobster of the Inshore Waters of Quebec in 2003./CSAS Stock Status Report
Canada,SSR 2004/021,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_021_e.pdf,Scallops of the inshore waters of Quebec's North Shore in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Scallops of the inshore waters of Quebec's North Shore in 2003./CSAS Stock Status Report
Canada,SSR 2004/022,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_022_e.pdf,Northern Shrimp (Pandalus borealis) Stock Status Update Div. 0B to 3K.,DFO-MPO,DFO-MPO,DFO-MPO/Northern Shrimp (Pandalus borealis) Stock Status Update Div. 0B to 3K./CSAS Stock Status Report
Canada,SSR 2004/023,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_023_e.pdf,Southern Gulf of St. Lawrence (4T) Herring.,DFO-MPO,DFO-MPO,DFO-MPO/Southern Gulf of St. Lawrence (4T) Herring./CSAS Stock Status Report
Canada,SSR 2004/024,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_024_e.pdf,"Snow Crab of the Estuary and Northern Gulf of St. Lawrence (areas 13 to 17 and 12A, 12B and 12C) in 2003.",DFO-MPO,DFO-MPO,"DFO-MPO/Snow Crab of the Estuary and Northern Gulf of St. Lawrence (areas 13 to 17 and 12A, 12B and 12C) in 2003./CSAS Stock Status Report"
Canada,SSR 2004/025,2004,UFO,DFO,CSAS Stock Status Report,Pacific,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_025_E.pdf,Sablefish - Stock Status Report 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Sablefish - Stock Status Report 2004./CSAS Stock Status Report
Canada,SSR 2004/026,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_026_e.pdf,"Southern Gulf of St. Lawrence Snow Crab (Areas 12, E and F).",DFO-MPO,DFO-MPO,"DFO-MPO/Southern Gulf of St. Lawrence Snow Crab (Areas 12, E and F)./CSAS Stock Status Report"
Canada,SSR 2004/027,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_027_e.pdf,Western Cape Breton Snow Crab (Area 19).,DFO-MPO,DFO-MPO,DFO-MPO/Western Cape Breton Snow Crab (Area 19)./CSAS Stock Status Report
Canada,SSR 2004/028,2004,UFO,DFO,CSAS Stock Status Report,Gulf,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_028_e.pdf,Eastern Nova Scotia Snow Crab.,DFO-MPO,DFO-MPO,DFO-MPO/Eastern Nova Scotia Snow Crab./CSAS Stock Status Report
Canada,SSR 2004/029,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_029_e.pdf,Rock crab of the inshore waters of Quebec in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/Rock crab of the inshore waters of Quebec in 2003./CSAS Stock Status Report
Canada,SSR 2004/030,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_030_e.pdf,Allowable Harm Assessment for Inner Bay of Fundy Atlantic Salmon.,DFO-MPO,DFO-MPO,DFO-MPO/Allowable Harm Assessment for Inner Bay of Fundy Atlantic Salmon./CSAS Stock Status Report
Canada,SSR 2004/031,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_031_e.pdf,Allowable Harm Assessment for Spotted and Northern Wolffish.,DFO-MPO,DFO-MPO,DFO-MPO/Allowable Harm Assessment for Spotted and Northern Wolffish./CSAS Stock Status Report
Canada,SSR 2004/032,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_032_e.pdf,Eastern Cape Breton Lobster (LFAs 27-30).,DFO-MPO,DFO-MPO,DFO-MPO/Eastern Cape Breton Lobster (LFAs 27-30)./CSAS Stock Status Report
Canada,SSR 2004/033,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_033_e.pdf,"Eastern Shore Lobster (LFAs 31A, 31B, 32).",DFO-MPO,DFO-MPO,"DFO-MPO/Eastern Shore Lobster (LFAs 31A, 31B, 32)./CSAS Stock Status Report"
Canada,SSR 2004/034,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_034_e.pdf,4VWX Herring.,DFO-MPO,DFO-MPO,DFO-MPO/4VWX Herring./CSAS Stock Status Report
Canada,SSR 2004/035,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_035_e.pdf,Allowable Harm Assessment for Leatherback Turtle in Atlantic Canadian Waters.,DFO-MPO,DFO-MPO,DFO-MPO/Allowable Harm Assessment for Leatherback Turtle in Atlantic Canadian Waters./CSAS Stock Status Report
Canada,SSR 2004/036,2004,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_036_e.pdf,The Saguenay fjord winter sport fishery in 2003.,DFO-MPO,DFO-MPO,DFO-MPO/The Saguenay fjord winter sport fishery in 2003./CSAS Stock Status Report
Canada,SSR 2004/037,2004,UFO,DFO,CSAS Stock Status Report,Pacific,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_037_e.pdf,Pacific Sardine.,DFO-MPO,DFO-MPO,DFO-MPO/Pacific Sardine./CSAS Stock Status Report
Canada,SSR 2004/038,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_038_e.pdf,South Shore Nova Scotia Lobster (LFA 33).,DFO-MPO,DFO-MPO,DFO-MPO/South Shore Nova Scotia Lobster (LFA 33)./CSAS Stock Status Report
Canada,SSR 2004/039,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_039_e.pdf,Subdivision 3Ps cod.,DFO-MPO,DFO-MPO,DFO-MPO/Subdivision 3Ps cod./CSAS Stock Status Report
Canada,SSR 2004/040,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_040_e.pdf,Newfoundland & Labrador Atlantic Salmon Stock Status for 2004.,DFO-MPO,DFO-MPO,DFO-MPO/Newfoundland & Labrador Atlantic Salmon Stock Status for 2004./CSAS Stock Status Report
Canada,SSR 2004/041,2004,UFO,DFO,CSAS Stock Status Report,Quebec,2,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_041_e.pdf,Allowable Harm Assessment for Laurentian North Cod.,DFO-MPO,DFO-MPO,DFO-MPO/Allowable Harm Assessment for Laurentian North Cod./CSAS Stock Status Report
Canada,SSR 2004/042,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_042_e.pdf,Allowable Harm Assessment for Newfoundland and Labrador Cod.,DFO-MPO,DFO-MPO,DFO-MPO/Allowable Harm Assessment for Newfoundland and Labrador Cod./CSAS Stock Status Report
Canada,SSR 2004/043,2004,UFO,DFO,CSAS Stock Status Report,Pacific,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_043_E.pdf,Allowable Harm Assessment for Bocaccio.,DFO-MPO,DFO-MPO,DFO-MPO/Allowable Harm Assessment for Bocaccio./CSAS Stock Status Report
Canada,SSR 2004/044,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_044_e.pdf,Allowable Harm Assessment for Cusk in Atlantic Canada.,DFO-MPO,DFO-MPO,DFO-MPO/Allowable Harm Assessment for Cusk in Atlantic Canada./CSAS Stock Status Report
Canada,SSR 2004/045,2004,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_045_e.pdf,Northern Shrimp on the Eastern Scotian Shelf (SFA 13-15).,DFO-MPO,DFO-MPO,DFO-MPO/Northern Shrimp on the Eastern Scotian Shelf (SFA 13-15)./CSAS Stock Status Report
Canada,SSR 2004/046,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_046_e.pdf,East and Southeast Newfoundland Atlantic Herring.,DFO-MPO,DFO-MPO,DFO-MPO/East and Southeast Newfoundland Atlantic Herring./CSAS Stock Status Report
Canada,SSR 2004/047,2004,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/2004/SSR2004_047_e.pdf,Newfoundland and Labrador Region Groundfish Stock Updates.,DFO-MPO,DFO-MPO,DFO-MPO/Newfoundland and Labrador Region Groundfish Stock Updates./CSAS Stock Status Report
